Exercício: 2015
Período: 1o. bimestre
Escopo: Municípios
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita realizada total (últimos 12 meses)
Instituição;Cod.IBGE;UF;População;Conta;Valor
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;Receita Patrimonial;1222522,04
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;Transferências Correntes;39602126,11
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;Cota-Parte do FPM;14346863,21
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;Cota-Parte do ICMS;7410617,68
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;Transferências do FUNDEB;10915218,20
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;Outras Transferências Correntes;6929427,02
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;Outras Receitas Correntes;137244,24
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;DEDUÇÕES (II);4331075,22
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;Dedução de Receita para Formação do FUNDEB;4331075,22
Prefeitura Municipal de Ibicoara - BA;2912202;BA;19309;RECEITA CORRENTE LÍQUIDA (III) = (I - II);45510340,59
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;RECEITAS CORRENTES (I);110386043,47
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Receita Tributária;13394711,16
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;IPTU;62660,01
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;ISS;9762443,04
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;ITBI;310233,02
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;IRRF;995419,60
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Outras Receitas Tributárias;2263955,49
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Receita de Contribuições;589791,52
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Receita Patrimonial;1281772,54
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Transferências Correntes;94271724,19
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Cota-Parte do FPM;22864124,96
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Cota-Parte do ICMS;9500187,71
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Cota-Parte do IPVA;1400002,04
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Cota-Parte do ITR;5441,91
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Transferências da LC 87/1996;28280,20
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Transferências do FUNDEB;29964144,96
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Outras Transferências Correntes;30509542,41
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Outras Receitas Correntes;848044,06
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;DEDUÇÕES (II);6766686,55
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;Dedução de Receita para Formação do FUNDEB;6766686,55
Prefeitura Municipal de Brejo Santo - CE;2302503;CE;47645;RECEITA CORRENTE LÍQUIDA (III) = (I - II);103619356,92
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;RECEITAS CORRENTES (I);243798738,17
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Receita Tributária;43602774,24
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;IPTU;12678743,24
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;ISS;19134407,82
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;ITBI;3688511,02
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;IRRF;6397816,26
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Outras Receitas Tributárias;1703295,90
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Receita de Contribuições;10534910,70
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Receita Patrimonial;16333178,02
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Transferências Correntes;164823044,79
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Cota-Parte do FPM;35755066,03
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Cota-Parte do ICMS;51387196,31
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Cota-Parte do IPVA;12771274,86
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Transferências da LC 87/1996;217437,10
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Transferências da LC 61/1989;435443,40
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Transferências do FUNDEB;36211070,07
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Outras Transferências Correntes;28045557,02
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Outras Receitas Correntes;8504830,42
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;DEDUÇÕES (II);26992892,06
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Contrib. do Servidor para o Plano de Previdência;6705973,62
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Compensações Financ. entre Regimes Previdência;3923,84
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;Dedução de Receita para Formação do FUNDEB;20282994,60
Prefeitura Municipal de Jandira - SP;3525003;SP;117457;RECEITA CORRENTE LÍQUIDA (III) = (I - II);216805846,11
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;RECEITAS CORRENTES (I);25104863,82
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Receita Tributária;2956822,62
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;IPTU;8576,34
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;ISS;2591263,21
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;ITBI;74382,27
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;IRRF;258701,84
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Outras Receitas Tributárias;23898,96
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Receita de Contribuições;112029,62
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Receita Patrimonial;320591,25
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Receita de Serviços;11,45
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Transferências Correntes;21636706,04
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Cota-Parte do FPM;6202982,63
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Cota-Parte do ICMS;5909510,00
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Cota-Parte do IPVA;136928,36
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Cota-Parte do ITR;1349,76
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Transferências da LC 87/1996;16520,96
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Transferências do FUNDEB;4823767,91
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Outras Transferências Correntes;4545646,42
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Outras Receitas Correntes;78702,84
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;DEDUÇÕES (II);2453458,18
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;Dedução de Receita para Formação do FUNDEB;2453458,18
Prefeitura Municipal de Penaforte - CE;2310605;CE;8743;RECEITA CORRENTE LÍQUIDA (III) = (I - II);22651405,64
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;RECEITAS CORRENTES (I);33884890,30
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Receita Tributária;280186,54
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;IPTU;898,36
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;ISS;123701,00
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;ITBI;22065,26
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;IRRF;112366,37
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Outras Receitas Tributárias;21155,55
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Receita de Contribuições;94230,95
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Receita Patrimonial;186877,13
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Transferências Correntes;33308061,58
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Cota-Parte do FPM;10432062,48
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Cota-Parte do ICMS;3954830,09
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Cota-Parte do IPVA;165631,93
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Cota-Parte do ITR;670,95
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Transferências da LC 87/1996;10340,64
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Transferências do FUNDEB;3115717,96
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Outras Transferências Correntes;15628807,53
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;Outras Receitas Correntes;15534,10
Prefeitura Municipal de Saboeiro - CE;2311900;CE;15793;RECEITA CORRENTE LÍQUIDA (III) = (I - II);33884890,30
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;RECEITAS CORRENTES (I);47834263,26
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Receita Tributária;820744,82
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;IPTU;44899,52
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;ISS;357271,11
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;ITBI;49864,95
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;IRRF;317072,75
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Outras Receitas Tributárias;51636,49
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Receita de Contribuições;240777,49
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Receita Patrimonial;331870,82
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Receita de Serviços;242489,55
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Transferências Correntes;45969307,44
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Cota-Parte do FPM;15922119,89
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Cota-Parte do ICMS;3096268,35
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Cota-Parte do IPVA;368383,64
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Cota-Parte do ITR;3268,24
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Transferências da LC 87/1996;2823,99
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Transferências do FUNDEB;13849189,85
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Outras Transferências Correntes;12727253,48
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Outras Receitas Correntes;229073,14
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;DEDUÇÕES (II);3738644,63
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;Dedução de Receita para Formação do FUNDEB;3738644,63
Prefeitura Municipal de Jardim - CE;2307106;CE;27069;RECEITA CORRENTE LÍQUIDA (III) = (I - II);44095618,63
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;RECEITAS CORRENTES (I);38849496,53
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Receita Tributária;1014980,89
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;IPTU;16818,80
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;ISS;519527,39
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;ITBI;24455,10
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;IRRF;411280,96
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Outras Receitas Tributárias;42898,64
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Receita de Contribuições;1374878,70
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Receita Patrimonial;575706,14
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Receita de Serviços;1795,00
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Transferências Correntes;35774759,50
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Cota-Parte do FPM;14836825,66
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Cota-Parte do ICMS;2708699,80
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Cota-Parte do IPVA;291224,41
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Cota-Parte do ITR;5964,58
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Transferências da LC 87/1996;5191,20
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Transferências da LC 61/1989;6427,69
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Transferências do FUNDEB;10303609,32
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Outras Transferências Correntes;7616816,84
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Outras Receitas Correntes;107376,30
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;DEDUÇÕES (II);4814012,25
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Contrib. do Servidor para o Plano de Previdência;1366173,50
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;Dedução de Receita para Formação do FUNDEB;3447838,75
Prefeitura Municipal de Pedra - PE;2610806;PE;21609;RECEITA CORRENTE LÍQUIDA (III) = (I - II);34035484,28
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;RECEITAS CORRENTES (I);34619196,35
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Receita Tributária;1312841,85
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;IPTU;1882,50
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;ISS;419794,55
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;ITBI;5130,00
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;IRRF;294406,77
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Outras Receitas Tributárias;591628,03
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Receita Patrimonial;97207,83
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Transferências Correntes;33114249,83
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Cota-Parte do FPM;14350015,90
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Cota-Parte do ICMS;2475937,46
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Cota-Parte do IPVA;450519,35
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Cota-Parte do ITR;1429,89
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Transferências da LC 87/1996;8787,00
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Transferências da LC 61/1989;32683,25
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Transferências do FUNDEB;10059965,05
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Outras Transferências Correntes;5734911,93
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Outras Receitas Correntes;94896,84
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;DEDUÇÕES (II);3335290,60
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;Dedução de Receita para Formação do FUNDEB;3335290,60
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17601;RECEITA CORRENTE LÍQUIDA (III) = (I - II);31283905,75
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;RECEITAS CORRENTES (I);40847502,92
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Receita Tributária;948201,12
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;IPTU;1268,48
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;ISS;563274,75
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;ITBI;7549,98
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;IRRF;364577,42
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Outras Receitas Tributárias;11530,49
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Receita de Contribuições;942932,21
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Receita Patrimonial;561858,65
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Receita de Serviços;13,00
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Transferências Correntes;38324828,71
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Cota-Parte do FPM;12049074,04
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Cota-Parte do ICMS;3101311,05
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Cota-Parte do IPVA;179007,65
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Cota-Parte do ITR;22250,10
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Transferências da LC 87/1996;4253,34
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Transferências da LC 61/1989;7161,20
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Transferências do FUNDEB;7051338,88
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Outras Transferências Correntes;15910432,45
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Outras Receitas Correntes;69669,23
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;DEDUÇÕES (II);3808390,12
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Contrib. do Servidor para o Plano de Previdência;838302,81
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;Dedução de Receita para Formação do FUNDEB;2970087,31
Prefeitura Municipal de Itaquitinga - PE;2607802;PE;16696;RECEITA CORRENTE LÍQUIDA (III) = (I - II);37039112,80
Prefeitura Municipal de Araci - BA;2902104;BA;56023;RECEITAS CORRENTES (I);90744386,28
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Receita Tributária;2282205,18
Prefeitura Municipal de Araci - BA;2902104;BA;56023;IPTU;132783,72
Prefeitura Municipal de Araci - BA;2902104;BA;56023;ISS;605022,10
Prefeitura Municipal de Araci - BA;2902104;BA;56023;ITBI;82698,28
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Outras Receitas Tributárias;1461701,08
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Receita Patrimonial;643605,73
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Receita de Serviços;4323,35
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Transferências Correntes;87300115,25
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Cota-Parte do FPM;26304495,77
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Cota-Parte do ICMS;5277164,81
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Cota-Parte do IPVA;503509,72
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Transferências do FUNDEB;39180491,80
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Outras Transferências Correntes;16034453,15
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Outras Receitas Correntes;514136,77
Prefeitura Municipal de Araci - BA;2902104;BA;56023;DEDUÇÕES (II);6198636,49
Prefeitura Municipal de Araci - BA;2902104;BA;56023;Dedução de Receita para Formação do FUNDEB;6198636,49
Prefeitura Municipal de Araci - BA;2902104;BA;56023;RECEITA CORRENTE LÍQUIDA (III) = (I - II);84545749,79
Prefeitura Municipal de Bom Jesus dos Perdões - SP;3507100;SP;22508;RECEITAS CORRENTES (I);66040072,96
Prefeitura Municipal de Bom Jesus dos Perdões - SP;3507100;SP;22508;Receita Tributária;11563304,59
Prefeitura Municipal de Bom Jesus dos Perdões - SP;3507100;SP;22508;IPTU;4564152,72
Prefeitura Municipal de Bom Jesus dos Perdões - SP;3507100;SP;22508;ISS;2811077,51
Prefeitura Municipal de Bom Jesus dos Perdões - SP;3507100;SP;22508;ITBI;1228139,25
Prefeitura Municipal de Bom Jesus dos Perdões - SP;3507100;SP;22508;IRRF;1230199,24
Prefeitura Municipal de Bom Jesus dos Perdões - SP;3507100;SP;22508;Outras Receitas Tributárias;1729735,87
Prefeitura Municipal de Bom Jesus dos Perdões - SP;3507100;SP;22508;Receita de Contribuições;1999659,07
